 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    4     ANOPLAN = 2024
  001              000114.00 000134.00 000134.00 000157.00 000104.00 000089.00 000072.00 000061.00 000054.00 000064.00 000079.00 000094.00
  002              000114.00 000134.00 000134.00 000157.00 000104.00 000089.00 000072.00 000061.00 000054.00 000064.00 000079.00 000094.00
  006              000854.00 000917.00 000878.00 001131.00 000657.00 000624.00 000459.00 000367.00 000324.00 000530.00 000527.00 000587.00
  007              000915.00 000995.00 000990.00 001343.00 000761.00 000716.00 000525.00 000412.00 000367.00 000578.00 000579.00 000654.00
  008              000928.00 001011.00 001015.00 001392.00 000786.00 000738.00 000541.00 000423.00 000377.00 000588.00 000591.00 000668.00
  009              000933.00 001016.00 001025.00 001412.00 000797.00 000747.00 000548.00 000427.00 000381.00 000592.00 000597.00 000675.00
  010              000949.00 001032.00 001056.00 001470.00 000827.00 000773.00 000567.00 000441.00 000394.00 000603.00 000611.00 000692.00
  011              000987.00 001076.00 001132.00 001596.00 000891.00 000829.00 000608.00 000470.00 000420.00 000634.00 000642.00 000732.00
  012              001092.00 001196.00 001308.00 001854.00 001062.00 000977.00 000718.00 000555.00 000489.00 000719.00 000720.00 000831.00
  014              000052.00 000054.00 000053.00 000080.00 000047.00 000045.00 000034.00 000027.00 000026.00 000046.00 000038.00 000040.00
  015              000085.00 000089.00 000085.00 000130.00 000076.00 000074.00 000055.00 000045.00 000042.00 000074.00 000063.00 000065.00
  016              000086.00 000090.00 000086.00 000132.00 000077.00 000076.00 000056.00 000045.00 000042.00 000075.00 000064.00 000066.00
  017              001553.00 001629.00 001762.00 002699.00 001639.00 001601.00 001167.00 000901.00 000808.00 001141.00 001153.00 001244.00
  018              001713.00 001781.00 001977.00 002981.00 001872.00 001846.00 001335.00 001034.00 000946.00 001270.00 001295.00 001419.00
  020              000139.00 000140.00 000166.00 000122.00 000072.00 000055.00 000043.00 000034.00 000036.00 000037.00 000028.00 000043.00
  022              000111.00 000119.00 000118.00 000082.00 000045.00 000033.00 000029.00 000022.00 000022.00 000018.00 000013.00 000019.00
