 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    8     ANOPLAN = 2022
  001              000262.00 000224.00 000119.00 000109.00 000069.00 000058.00 000051.00 000036.00 000034.00 000086.00 000080.00 000115.00
  002              000262.00 000224.00 000119.00 000109.00 000069.00 000058.00 000051.00 000036.00 000034.00 000086.00 000080.00 000115.00
  006              002095.00 002077.00 000842.00 000664.00 000448.00 000378.00 000294.00 000194.00 000163.00 000630.00 000739.00 000909.00
  007              002264.00 002328.00 000951.00 000749.00 000507.00 000426.00 000328.00 000215.00 000178.00 000651.00 000832.00 000975.00
  008              002303.00 002384.00 000978.00 000770.00 000520.00 000437.00 000337.00 000220.00 000181.00 000654.00 000854.00 000990.00
  009              002317.00 002407.00 000990.00 000780.00 000526.00 000442.00 000340.00 000223.00 000182.00 000653.00 000865.00 000995.00
  010              002362.00 002473.00 001024.00 000806.00 000543.00 000456.00 000350.00 000228.00 000187.00 000655.00 000891.00 001011.00
  011              002468.00 002620.00 001092.00 000858.00 000579.00 000486.00 000371.00 000241.00 000196.00 000672.00 000942.00 001052.00
  012              002668.00 002915.00 001285.00 001008.00 000684.00 000565.00 000428.00 000266.00 000218.00 000771.00 001044.00 001145.00
  014              000082.00 000096.00 000050.00 000041.00 000026.00 000023.00 000019.00 000011.00 000009.00 000028.00 000026.00 000045.00
  015              000132.00 000160.00 000081.00 000068.00 000043.00 000037.00 000030.00 000018.00 000015.00 000046.00 000043.00 000073.00
  016              000133.00 000163.00 000082.00 000069.00 000044.00 000038.00 000031.00 000018.00 000015.00 000046.00 000044.00 000074.00
  017              003247.00 003979.00 001797.00 001446.00 000990.00 000843.00 000657.00 000436.00 000355.00 001000.00 001360.00 001477.00
  018              003426.00 004376.00 002021.00 001608.00 001131.00 001003.00 000781.00 000536.00 000438.00 001106.00 001525.00 001657.00
  020              000420.00 000465.00 000214.00 000113.00 000081.00 000062.00 000061.00 000029.00 000026.00 000041.00 000096.00 000203.00
  022              000221.00 000200.00 000109.00 000061.00 000046.00 000034.00 000029.00 000023.00 000019.00 000025.00 000064.00 000157.00
  023              000304.00 000291.00 000191.00 000104.00 000074.00 000058.00 000045.00 000036.00 000030.00 000041.00 000109.00 000185.00
  024              001191.00 001319.00 000607.00 000320.00 000231.00 000177.00 000172.00 000082.00 000075.00 000115.00 000273.00 000576.00
  025              000588.00 000790.00 000358.00 000260.00 000175.00 000142.00 000105.00 000061.00 000050.00 000112.00 000159.00 000190.00
  028              000610.00 000812.00 000379.00 000274.00 000186.00 000151.00 000112.00 000066.00 000053.00 000118.00 000171.00 000207.00
  031              003000.00 003430.00 001801.00 001056.00 000767.00 000615.00 000499.00 000328.00 000273.00 000505.00 000922.00 001541.00
  032              003088.00 003527.00 001892.00 001113.00 000810.00 000651.00 000527.00 000346.00 000288.00 000527.00 000963.00 001595.00
  033              004533.00 005108.00 003134.00 001899.00 001390.00 001153.00 000924.00 000592.00 000472.00 000827.00 001646.00 002384.00
  034              008758.00 010465.00 006108.00 004205.00 002979.00 002638.00 002086.00 001484.00 001250.00 002377.00 003789.00 004736.00
  037              000555.00 000657.00 000370.00 000156.00 000136.00 000178.00 000110.00 000116.00 000104.00 000188.00 000190.00 000224.00
