 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    4     ANOPLAN = 2023
  001              000371.00 000309.00 000215.00 000109.00 000069.00 000058.00 000051.00 000046.00 000052.00 000063.00 000075.00 000166.00
  002              000371.00 000309.00 000215.00 000109.00 000069.00 000058.00 000051.00 000046.00 000052.00 000063.00 000075.00 000166.00
  006              002997.00 002334.00 001585.00 000664.00 000448.00 000378.00 000294.00 000255.00 000289.00 000449.00 000497.00 001261.00
  007              003331.00 002617.00 001821.00 000749.00 000507.00 000426.00 000328.00 000278.00 000306.00 000496.00 000527.00 001316.00
  008              003410.00 002681.00 001880.00 000770.00 000520.00 000437.00 000337.00 000283.00 000310.00 000507.00 000533.00 001326.00
  009              003442.00 002708.00 001909.00 000780.00 000526.00 000442.00 000340.00 000286.00 000311.00 000513.00 000534.00 001326.00
  010              003531.00 002784.00 001984.00 000806.00 000543.00 000456.00 000350.00 000292.00 000315.00 000526.00 000540.00 001335.00
  011              003723.00 002948.00 002136.00 000858.00 000579.00 000486.00 000371.00 000306.00 000329.00 000553.00 000557.00 001379.00
  012              004152.00 003364.00 002466.00 001008.00 000684.00 000565.00 000428.00 000349.00 000368.00 000620.00 000609.00 001521.00
  014              000166.00 000129.00 000112.00 000041.00 000026.00 000023.00 000019.00 000017.00 000017.00 000029.00 000030.00 000085.00
  015              000272.00 000210.00 000183.00 000068.00 000043.00 000037.00 000030.00 000028.00 000027.00 000046.00 000049.00 000136.00
  016              000277.00 000213.00 000186.00 000069.00 000044.00 000038.00 000031.00 000028.00 000027.00 000047.00 000050.00 000137.00
  017              005674.00 004489.00 003542.00 001446.00 000990.00 000843.00 000657.00 000549.00 000542.00 000857.00 000815.00 002094.00
  018              006180.00 004998.00 004080.00 001608.00 001131.00 001003.00 000781.00 000661.00 000618.00 000981.00 000875.00 002267.00
  020              000381.00 000216.00 000155.00 000113.00 000081.00 000062.00 000061.00 000055.00 000053.00 000040.00 000057.00 000178.00
  022              000181.00 000122.00 000091.00 000061.00 000046.00 000034.00 000029.00 000027.00 000026.00 000019.00 000034.00 000096.00
  023              000205.00 000170.00 000221.00 000104.00 000074.00 000058.00 000045.00 000036.00 000036.00 000031.00 000076.00 000179.00
  024              001080.00 000614.00 000441.00 000320.00 000231.00 000177.00 000172.00 000156.00 000149.00 000114.00 000162.00 000506.00
  025              000713.00 000497.00 000397.00 000260.00 000175.00 000142.00 000105.00 000084.00 000084.00 000101.00 000137.00 000290.00
  028              000741.00 000533.00 000423.00 000274.00 000186.00 000151.00 000112.00 000088.00 000088.00 000109.00 000140.00 000299.00
  031              003046.00 002048.00 001810.00 001056.00 000767.00 000615.00 000499.00 000405.00 000413.00 000412.00 000568.00 001537.00
  032              003173.00 002167.00 001928.00 001113.00 000810.00 000651.00 000527.00 000429.00 000432.00 000442.00 000587.00 001576.00
  033              004776.00 003586.00 003457.00 001899.00 001390.00 001153.00 000924.00 000758.00 000710.00 000792.00 000881.00 002248.00
  034              011993.00 009850.00 008886.00 004205.00 002979.00 002638.00 002086.00 001774.00 001650.00 002253.00 002031.00 004929.00
  037              000761.00 000984.00 000679.00 000156.00 000136.00 000178.00 000110.00 000124.00 000167.00 000189.00 000208.00 000487.00
  038              000885.00 001128.00 000780.00 000212.00 000171.00 000212.00 000137.00 000153.00 000187.00 000233.00 000234.00 000545.00
  039              001123.00 001397.00 000974.00 000317.00 000239.00 000278.00 000190.00 000207.00 000236.00 000307.00 000289.00 000665.00
  040              001335.00 001601.00 001099.00 000363.00 000274.00 000325.00 000223.00 000237.00 000243.00 000347.00 000296.00 000707.00
  042              001418.00 001677.00 001151.00 000382.00 000289.00 000343.00 000236.00 000248.00 000248.00 000362.00 000297.00 000725.00
  043              001468.00 001687.00 001231.00 000410.00 000301.00 000354.00 000250.00 000257.00 000247.00 000386.00 000281.00 000711.00
