 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    12     ANOPLAN = 2024
  001              000114.00 000134.00 000134.00 000089.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000094.00
  002              000114.00 000134.00 000134.00 000089.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000094.00
  006              000854.00 000917.00 000878.00 000681.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000587.00
  007              000915.00 000995.00 000990.00 000815.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000654.00
  008              000928.00 001011.00 001015.00 000849.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000668.00
  009              000933.00 001016.00 001025.00 000866.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000675.00
  010              000949.00 001032.00 001056.00 000908.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000692.00
  011              000987.00 001076.00 001132.00 000984.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000732.00
  012              001092.00 001196.00 001308.00 001152.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000831.00
  014              000052.00 000054.00 000053.00 000041.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000040.00
  015              000085.00 000089.00 000085.00 000068.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000065.00
  016              000086.00 000090.00 000086.00 000069.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000066.00
  017              001553.00 001629.00 001762.00 001668.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 001244.00
  018              001713.00 001781.00 001977.00 001967.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 001419.00
  020              000139.00 000140.00 000166.00 000175.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000043.00
  022              000111.00 000119.00 000118.00 000116.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000019.00
  023              000169.00 000212.00 000234.00 000235.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000083.00
  024              000395.00 000397.00 000471.00 000497.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000122.00
  025              000234.00 000229.00 000353.00 000311.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000178.00
  028              000248.00 000244.00 000350.00 000352.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000187.00
  031              001321.00 001402.00 001712.00 001740.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000673.00
  032              001370.00 001451.00 001761.00 001823.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000706.00
  033              002009.00 002227.00 002692.00 003120.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 001135.00
  034              004167.00 004544.00 005235.00 006509.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 002937.00
  037              000359.00 000366.00 000339.00 000170.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000296.00
  038              000403.00 000408.00 000388.00 000213.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000360.00
  039              000490.00 000492.00 000479.00 000292.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000470.00
  040              000522.00 000539.00 000533.00 000348.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000544.00
  042              000534.00 000556.00 000555.00 000370.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000574.00
  043              000530.00 000565.00 000579.00 000416.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000607.00
  044              004697.00 005109.00 005814.00 006925.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 003544.00
  045              004979.00 005425.00 006140.00 007418.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 003811.00
  046              005556.00 005963.00 006514.00 008500.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 004427.00
  047              000088.00 000125.00 000099.00 000098.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000140.00
  048              000090.00 000129.00 000102.00 000101.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000145.00
  049              000144.00 000218.00 000159.00 000161.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000241.00
  050              000193.00 000285.00 000219.00 000216.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000326.00
  051              000196.00 000290.00 000224.00 000220.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000333.00
