model,statistics,K = 1,K = 2,K = 3,K = 4,K = 5,K = 6,K = 7,K = 8,K = 9,K = 10,K = 11,K = 12,K = 13,K = 14,K = 15,K = 16,K = 17,K = 18,K = 19,K = 20,K = 21,K = 22,K = 23,K = 24
PARp-A_J_80,IC_UB,2110.9322060417903,3477.943788343936,4237.55199149718,4882.454887914374,5361.463137076715,6081.831834295379,5825.561749863435,5935.564873422948,6096.965256703816,6011.371856482969,6135.881709066279,6384.930310715275,6573.545947504528,6870.986198952098,6966.589521985437,6971.012640831668,7149.276008656687,7393.642847539828,7554.803359635513,7437.09141013557,7301.396256548749,7444.7494812825225,7677.554178791779,7639.769646410893
PARp-A_w_2,IC_LB,-76.97840777723923,846.2689496077969,1221.1261133074663,1874.1067061821736,2289.125785957384,2917.7704319500135,2600.4389021303305,2655.1397662897607,2785.0074135393425,2665.867591402305,2794.253629710939,3011.328611118813,3217.7398566252878,3523.2501421179036,3592.133661008027,3556.67323117022,3685.241654388556,3890.6791080933313,4070.217509465014,3958.2167838499904,3823.0415977955254,3954.2041461371573,4153.501080437074,4096.690838682647
PARp-A_w_2,mean,1061.2822553303763,2249.772738133089,2851.1992842452423,3506.952255980122,3948.062278670507,4615.767628623669,4315.046547364211,4379.481776722506,4529.999928283692,4422.015605537337,4551.365721629834,4782.125016209963,4986.179626649475,5285.88066889147,5357.462792689671,5333.899343440031,5478.881131020929,5694.147956529306,5857.987989824258,5736.712254404706,5597.727788241451,5731.027909353528,5945.488732011853,5900.401663045198
PARp-A_w_2,IC_UB,2199.542918437992,3653.2765266583815,4481.272455183018,5139.797805778071,5606.998771383631,6313.764825297325,6029.654192598091,6103.823787155251,6274.992443028041,6178.163619672369,6308.4778135487295,6552.921421301113,6754.619396673662,7048.511195665036,7122.791924371315,7111.125455709842,7272.520607653303,7497.616804965281,7645.758470183502,7515.207724959422,7372.413978687377,7507.851672569899,7737.476383586632,7704.112487407749
PARp-A_w_4,IC_LB,-86.88858060024836,821.4003607912548,1185.0717394050812,1822.99475444656,2233.3602426435345,2858.0291802590664,2533.4310145856334,2580.103756323425,2701.573376556879,2576.7646663226988,2706.192401760475,2922.87777517698,3146.892852340108,3465.3364856779244,3540.9531069863597,3506.4089235289475,3633.770036633664,3842.292895628259,4020.549617591424,3904.838779136493,3768.3521912882134,3902.052063137533,4104.927719707546,4050.0640185634193
PARp-A_w_4,mean,1055.1357417818567,2225.96285284667,2816.4287166061786,3457.132636809002,3895.8809850847592,4561.792908878675,4258.488859867841,4319.251302569473,4463.941629966191,4349.739383707867,4479.425314862349,4707.416017844147,4923.785432804036,5235.6406259728865,5313.148232600055,5292.166970945882,5437.510040137612,5656.107902724277,5818.481293321253,5693.340362704866,5551.626581774418,5685.372979164418,5902.0429555953515,5858.194288276433
PARp-A_w_4,IC_UB,2197.1600641639616,3630.5253449020856,4447.785693807276,5091.270519171445,5558.401727525984,6265.556637498284,5983.546705150048,6058.398848815522,6226.309883375503,6122.714101093035,6252.658227964223,6491.954260511315,6700.678013267963,7005.9447662678485,7085.34335821375,7077.925018362816,7241.25004364156,7469.922909820294,7616.412969051083,7481.841946273238,7334.900972260622,7468.693895191303,7699.158191483157,7666.324557989447
PARp-A_w_11,IC_LB,-262.66527111627613,502.5918201990032,713.7661042593859,1290.5739448055594,1684.2285490820414,2358.5380314137647,2086.5352378633324,2139.3894733710763,2260.1743327290455,2132.3865017344065,2282.6045792737514,2492.9698823065546,2780.245936356485,3151.083535291362,3247.832908526201,3208.290697233633,3335.533025386967,3555.699445659998,3736.276279945748,3612.924730525319,3475.267809298279,3623.07426036739,3846.5592786616016,3801.7959301494593
PARp-A_w_11,mean,881.0287640729445,1925.6874503456447,2369.595082149267,2960.0135112357193,3374.9866504811807,4091.8673325821014,3847.306613081227,3924.533048331437,4077.318407075898,3961.366135966659,4109.896574778487,4325.438338341437,4582.245000375321,4943.266999742703,5040.952840111536,5018.274675314103,5169.630078711422,5404.874456892578,5574.125465097708,5442.986867342829,5297.129737740911,5438.29911562221,5669.026246015713,5629.826511327872
PARp-A_w_11,IC_UB,2024.7227992621652,3348.783080492286,4025.424060039148,4629.453077665879,5065.74475188032,5825.196633750438,5608.077988299122,5709.676623291798,5894.46248142275,5790.345770198912,5937.188570283222,6157.906794376319,6384.244064394157,6735.450464194044,6834.07277169687,6828.258653394572,7003.727132035878,7254.049468125157,7411.974650249668,7273.049004160339,7118.991666183543,7253.52397087703,7491.493213369824,7457.857092506285
SeasonalNaive,IC_LB,-1567.6953904961752,-1565.9674380411082,-1664.4066412315588,-1399.0286652372588,-1318.8454048335163,-1287.278026218907,-1259.9242493441973,-1242.7442897987519,-1201.095864974548,-1195.9557366778852,-1186.0556026434888,-1207.1344449091753,-693.8780407411894,-700.9353857769079,-777.8316118270479,-897.0700454494372,-1009.4570321633942,-1010.7662196950932,-897.3928932079693,-855.5633272907426,-853.128513454107,-857.3463635270718,-898.2625317685665,-936.7542703227207
SeasonalNaive,mean,894.9475624999999,910.1699999999998,845.1921518987341,1058.4949044585987,1142.4433974358974,1187.6749032258065,1231.2199999999996,1266.7704575163395,1330.3290789473685,1357.2315894039737,1391.7242,1388.6485234899328,1733.5510810810813,1744.1506802721092,1676.0638356164388,1564.845448275862,1468.0700694444445,1483.9691608391613,1615.1993661971833,1683.861843971631,1710.1226428571429,1729.5905035971223,1698.1725362318844,1670.2798540145984
SeasonalNaive,IC_UB,3357.590515496175,3386.307438041108,3354.790945029027,3516.0184741544563,3603.7321997053114,3662.6278326705196,3722.3642493441967,3776.2852048314307,3861.754022869285,3910.4189154858323,3969.504002643489,3984.431491889041,4160.980202903352,4189.236746321127,4129.959283059926,4026.7609420011613,3945.597171052283,3978.704541373416,4127.791625602336,4223.287015234005,4273.373799168393,4316.527370721316,4294.607604232335,4277.313978351917
SARIMA,IC_LB,-150.90472068701865,219.0601036165035,-111.22530824760906,238.44177945942624,230.89287376445714,461.81755962770035,463.4170313652103,484.0668597685715,532.9925987128227,626.9131982576987,891.1139508888655,969.6411869996555,622.0266058975615,1058.6757123302289,675.3130927088316,750.4651543655746,278.38667058971805,344.00882997404506,645.7558381883182,588.2337771500725,697.647459132812,773.9282068832649,745.2018213881993,524.4770226094279
SARIMA,mean,1135.1867024752742,1771.757844096435,1591.4213826429495,2064.9056974082964,2139.9792096010706,2432.31016150729,2496.3476900886026,2506.9169256447694,2574.3763733694627,2681.0983106296426,2935.7342121316055,2925.4426656969486,2622.39863913617,3102.800692456747,2711.373992374821,2781.293784875484,2294.7262110730503,2413.7483708230952,2865.2809423074027,2813.0849386018067,2939.7296401690605,2992.115583636428,3029.7575958737757,2626.4641517249656
SARIMA,IC_UB,2421.278125637567,3324.4555845763666,3294.068073533508,3891.3696153571664,4049.065545437684,4402.80276338688,4529.278348811995,4529.766991520967,4615.760148026103,4735.283423001587,4980.354473374346,4881.244144394242,4622.770672374779,5146.925672583266,4747.43489204081,4812.122415385394,4311.065751556383,4483.487911672146,5084.806046426487,5037.936100053541,5181.811821205309,5210.30296038959,5314.313370359352,4728.451280840503
StructuralModel,IC_LB,-888.6673105500407,-1047.8097624993907,-1098.6084260311927,-703.0706208967349,-706.9074287527212,-531.4540784622734,-77.72911374958721,61.698635900615955,303.8817116693099,475.2170866608926,628.3983378077605,564.3717337941544,728.1125342324358,850.2876210967102,865.0945327588506,985.1314819773825,1005.1447265535917,1280.0341808177004,1551.29702911177,1649.4074604271968,2104.1425348729654,2637.965238673672,2865.44464224855,2877.6745271925865
StructuralModel,mean,245.12723050003356,373.6376161180253,591.0289252497558,1151.901579848402,1319.8851556520026,1661.974306580107,2259.5202108009034,2447.41302699819,2757.7793930387747,2993.749567976053,3232.082042728579,3226.6582805506077,3421.633285600329,3564.4586093028183,3514.244534938617,3622.9325127616676,3733.5472329129584,4161.987978741225,4533.832629671599,4599.984295453952,4984.771502514853,5448.01173901703,5665.865815434218,5729.448903308784
StructuralModel,IC_UB,1378.921771550108,1795.0849947354413,2280.6662765307046,3006.873780593539,3346.677740056726,3855.4026916224875,4596.769535351394,4833.127418095764,5211.67707440824,5512.282049291214,5835.765747649397,5888.944827307061,6115.1540369682225,6278.629597508927,6163.394537118384,6260.733543545953,6461.949739272325,7043.941776664749,7516.368230231427,7550.561130480706,7865.40047015674,8258.058239360387,8466.286988619886,8581.223279424981
ScoreDrivenModel,IC_LB,-937.6014111023237,-600.5879511375842,-1004.4694610323932,-389.526218205601,-366.56488537589485,-686.5385307764016,-794.8570044928142,-690.6932627895201,-340.5186590709984,-21.125321157146118,-324.7360406506177,-368.64056200854316,-244.178604969743,-18.279966535414133,-39.954813100472165,-343.0634650864322,-409.799728737411,-517.6564616090977,-596.719722524376,-449.57978902467903,-128.82360841709715,-99.36590255556757,15.329088535567735,-194.72297784184093
ScoreDrivenModel,mean,992.4948184093437,1505.611986565994,1328.647741195748,1963.5737751571567,2050.4596484889184,1710.771772717924,1620.6803421019858,1702.8065562420732,2044.8706344541395,2367.996429796349,2074.396868030574,1959.9757610243375,2060.3436588154136,2246.79952807336,2256.69605418528,2001.6206385353125,2018.415088875951,1885.5227464506102,1862.024837117274,2058.213353260169,2354.473329943954,2389.595787000942,2460.5180017472717,2221.885322510457
ScoreDrivenModel,IC_UB,2922.591047921011,3611.811924269572,3661.7649434238892,4316.673768519914,4467.484182353732,4108.082076212249,4036.217688696786,4096.306375273666,4430.259927979278,4757.118180749843,4473.529776711765,4288.592084057218,4364.86592260057,4511.879022682134,4553.346921471032,4346.304742157057,4446.629906489313,4288.701954510318,4320.769396758924,4566.006495545016,4837.770268305005,4878.557476557451,4905.706914958975,4638.493622862756
MonthlyMedian,IC_LB,74.65882304671504,253.1830923653847,144.94475774698276,436.1481298798485,497.0148785129445,528.8050008136379,548.9450251468613,564.6759018994567,599.6557377041563,599.6026698382193,625.1753174981923,616.3452557927244,1336.3589696599477,1472.1456972799938,1394.9836455130148,1294.1755488023837,1168.682272562025,1168.2337002054132,1278.814979519591,1321.8565549615005,1317.0231772899056,1308.6677779105594,1276.6412816690863,1248.3705679764407
MonthlyMedian,mean,2172.1211875,2312.5507547169814,2237.4560126582282,2459.62668789809,2522.5973717948723,2562.9893548387104,2594.1751298701306,2622.173790849674,2670.16375,2684.363774834437,2726.3822666666674,2732.264026845638,3365.603513513514,3514.0453741496603,3437.5273287671234,3338.4569655172413,3221.5422916666666,3234.806363636364,3355.277323943662,3418.419929078014,3430.485857142857,3438.8922302158276,3418.4239130434785,3403.087810218978
MonthlyMedian,IC_UB,4269.583551953285,4371.9184170685785,4329.967267569474,4483.105245916331,4548.1798650768,4597.173708863783,4639.4052345934,4679.671679799891,4740.671762295844,4769.124879830655,4827.589215835143,4848.182797898551,5394.84805736708,5555.945051019327,5480.071012021232,5382.738382232099,5274.402310771308,5301.379027067314,5431.7396683677325,5514.983303194527,5543.948536995809,5569.116682521096,5560.206544417871,5557.8050524615155
